#8AAaf2
51.25372174256792, 7.143162488937378
51.25429082570203, 7.142819166183472
51.25423291048376, 7.142196893692017
51.25415569007929, 7.141797244548798
51.253658790461124, 7.140295207500458
51.25368229259108, 7.140186578035355
51.25361094680229, 7.139735966920853
51.25319965715541, 7.138510197401047
51.253312972017135, 7.138425707817078
51.253370049026934, 7.138445824384689
51.25339271193762, 7.138494104146957
51.25347245171981, 7.138731479644775
51.25361934043024, 7.139194160699844
51.253671380889365, 7.139398008584976
51.253731814897, 7.139648795127869
51.25381029505227, 7.1399787068367
51.253860236899506, 7.140185236930847
51.253944172655004, 7.140331417322159
51.25399621274645, 7.140474915504456
51.25405412826288, 7.140705585479736
51.25414729654925, 7.140909433364868
51.25455354164559, 7.141516953706741
51.254579561353836, 7.142127156257629
51.25472224981464, 7.142117768526077
51.254734839951674, 7.1425992250442505
51.254716374416184, 7.142123132944107
51.25433698995417, 7.142147272825241
51.25432691775768, 7.14217945933342
51.25435377694346, 7.142470479011536
51.25437811806705, 7.142656892538071
51.25435293759416, 7.14272528886795
51.25435377694346, 7.142796367406845
51.254082666316584, 7.142917737364769
