#69BC9C
51.25722342, 7.139358446
51.25718649, 7.139163315
51.25733840, 7.139060050
51.25740554, 7.139183431
51.25769762, 7.139410078
51.25780505, 7.139495909
51.25783946, 7.139461040
51.25781092, 7.139343023
51.25784114, 7.139326930
51.25789779, 7.139306142
51.25797374, 7.138962820
51.25790660, 7.138850837
51.25769174, 7.138164192
51.25770853, 7.138009965
51.25809964, 7.137570083
51.25860992, 7.136862650
51.25892380, 7.136473059
51.25901109, 7.136542797
51.25912355, 7.136231660
51.25917096, 7.136324197
51.25934385, 7.136113643
51.25929979, 7.135970816
51.25935308, 7.135909125
51.25939631, 7.136050611
51.25929643, 7.136188074
51.25900773, 7.136562913
51.25949450, 7.137150317
51.26005176, 7.136694341
51.25999889, 7.136439532
marker:
51.2572217440871, 7.1392156183719635
51.25779246247312, 7.139435559511185
51.2578646410584, 7.139277309179306
51.25789317674694, 7.138872295618057
51.257763926722085, 7.1385423839092255
51.258321209949095, 7.137287110090256
51.25900101919652, 7.136474400758743
51.25944582721376, 7.136262506246567
51.25949114703426, 7.1362195909023285
51.25957362525118, 7.136106267571449
51.259893987919746, 7.136367112398148
51.25996952019277, 7.136289328336716
